1470,0.0020408163265306124,False,False,True
1470,0.0013605442176870747,False,False,False
1470,0.003401360544217687,False,False,False
1470,0.0013605442176870747,True,False,True
1470,0.005442176870748299,False,False,True
1470,0.0020408163265306124,False,False,False
1470,0.0020408163265306124,False,False,True
1470,0.0013605442176870747,False,False,False
1470,0.003401360544217687,False,False,False
1470,0.0013605442176870747,True,False,True
1470,0.005442176870748299,False,False,True
1470,0.0020408163265306124,False,False,False
1470,0.0020408163265306124,False,False,True
1470,0.0013605442176870747,False,False,False
1470,0.003401360544217687,False,False,False
1470,0.0013605442176870747,True,False,True
1470,0.005442176870748299,True,False,True
1470,0.0020408163265306124,False,False,False
1470,0.0020408163265306124,False,False,True
1470,0.0013605442176870747,False,False,False
1470,0.003401360544217687,False,False,False
1470,0.0013605442176870747,True,False,True
1470,0.005442176870748299,True,False,True
1470,0.0020408163265306124,False,False,False
1470,0.0020408163265306124,False,False,True
1470,0.0013605442176870747,False,False,False
1470,0.003401360544217687,False,False,False
1470,0.0013605442176870747,True,False,True
1470,0.005442176870748299,True,False,True
1470,0.0020408163265306124,False,False,False
1470,0.0020408163265306124,False,False,True
1470,0.0013605442176870747,False,False,False
1470,0.003401360544217687,False,False,False
1470,0.0013605442176870747,True,False,True
1470,0.005442176870748299,True,False,True
1470,0.0020408163265306124,False,False,False
1470,0.0020408163265306124,False,False,True
1470,0.0013605442176870747,False,False,False
1470,0.003401360544217687,False,False,False
1470,0.0013605442176870747,True,False,True
1470,0.005442176870748299,True,False,True
1470,0.0020408163265306124,False,False,False
1470,0.0020408163265306124,False,False,True
1470,0.0013605442176870747,False,False,False
1470,0.003401360544217687,False,False,False
1470,0.0013605442176870747,True,False,True
1470,0.005442176870748299,True,False,True
1470,0.0020408163265306124,False,False,False
1470,0.0020408163265306124,False,False,True
1470,0.0013605442176870747,False,False,False
1470,0.003401360544217687,False,False,False
1470,0.0013605442176870747,True,False,True
1470,0.005442176870748299,True,False,True
1470,0.0020408163265306124,False,False,False
1470,0.0020408163265306124,False,False,True
1470,0.0013605442176870747,False,False,False
1470,0.003401360544217687,False,False,False
1470,0.0013605442176870747,True,False,True
1470,0.005442176870748299,True,False,True
1470,0.0020408163265306124,False,False,False
1470,0.0020408163265306124,False,False,True
1470,0.0013605442176870747,False,False,False
1470,0.003401360544217687,False,False,False
1470,0.0013605442176870747,True,False,True
1470,0.005442176870748299,True,False,True
1470,0.0020408163265306124,False,False,False
1470,0.0020408163265306124,False,False,True
1470,0.0013605442176870747,False,False,False
1470,0.003401360544217687,False,False,False
1470,0.0013605442176870747,True,False,True
1470,0.005442176870748299,True,False,True
1470,0.0020408163265306124,False,False,False
1470,0.0020408163265306124,False,False,True
1470,0.0013605442176870747,False,False,False
1470,0.003401360544217687,False,False,False
1470,0.0013605442176870747,True,False,True
1470,0.005442176870748299,True,False,True
1470,0.0020408163265306124,False,False,False
1470,0.0020408163265306124,False,False,True
1470,0.0013605442176870747,False,False,False
1470,0.003401360544217687,False,False,False
1470,0.0013605442176870747,True,False,True
1470,0.005442176870748299,True,False,True
1470,0.0020408163265306124,False,False,False
1470,0.0020408163265306124,False,False,True
1470,0.0013605442176870747,False,False,False
1470,0.003401360544217687,False,False,False
1470,0.0013605442176870747,True,False,True
1470,0.005442176870748299,True,False,True
1470,0.0020408163265306124,False,False,False
1470,0.0020408163265306124,False,False,True
1470,0.0013605442176870747,False,False,False
1470,0.003401360544217687,False,False,False
1470,0.0013605442176870747,True,False,True
1470,0.005442176870748299,True,False,True
1470,0.0020408163265306124,False,False,False
1470,0.0020408163265306124,False,False,True
1470,0.0013605442176870747,False,False,False
1470,0.003401360544217687,False,False,False
1470,0.0013605442176870747,True,False,True
1470,0.005442176870748299,True,False,True
1470,0.0020408163265306124,False,False,False
1470,0.0020408163265306124,False,False,True
1470,0.0013605442176870747,False,False,False
1470,0.003401360544217687,False,False,False
1470,0.0013605442176870747,True,False,True
1470,0.005442176870748299,True,False,True
1470,0.0020408163265306124,False,False,False
1470,0.0020408163265306124,False,False,True
1470,0.0013605442176870747,False,False,False
1470,0.003401360544217687,False,False,False
1470,0.0013605442176870747,True,False,True
1470,0.005442176870748299,True,False,True
1470,0.0020408163265306124,False,False,False
1470,0.0020408163265306124,False,False,True
1470,0.0013605442176870747,False,False,False
1470,0.003401360544217687,False,False,False
1470,0.0013605442176870747,True,False,True
1470,0.005442176870748299,True,False,True
1470,0.0020408163265306124,False,False,False
1470,0.0020408163265306124,False,False,True
1470,0.0013605442176870747,False,False,False
1470,0.003401360544217687,False,False,False
1470,0.0013605442176870747,True,False,True
1470,0.005442176870748299,True,False,True
1470,0.0020408163265306124,False,False,False
1470,0.0020408163265306124,False,False,True
1470,0.0013605442176870747,False,False,False
1470,0.003401360544217687,False,False,False
1470,0.0013605442176870747,True,False,True
1470,0.005442176870748299,True,False,True
1470,0.0020408163265306124,False,False,False
1470,0.0020408163265306124,False,False,True
1470,0.0013605442176870747,False,False,False
1470,0.003401360544217687,False,False,False
1470,0.0013605442176870747,True,False,True
1470,0.005442176870748299,True,False,True
1470,0.0020408163265306124,False,False,False
1470,0.0020408163265306124,False,False,True
1470,0.0013605442176870747,False,False,False
1470,0.003401360544217687,False,False,False
1470,0.0013605442176870747,True,False,True
1470,0.005442176870748299,True,False,True
1470,0.0020408163265306124,False,False,False
1470,0.0020408163265306124,False,False,True
1470,0.0013605442176870747,False,False,False
1470,0.003401360544217687,False,False,False
1470,0.0013605442176870747,True,False,True
1470,0.005442176870748299,True,False,True
1470,0.0020408163265306124,False,False,False
1470,0.0020408163265306124,False,False,True
1470,0.0013605442176870747,False,False,False
1470,0.003401360544217687,False,False,False
1470,0.0013605442176870747,True,False,True
1470,0.005442176870748299,True,False,True
1470,0.0020408163265306124,False,False,False
1470,0.0020408163265306124,False,False,True
1470,0.0013605442176870747,False,False,False
1470,0.003401360544217687,False,False,False
1470,0.0013605442176870747,True,False,True
1470,0.005442176870748299,True,False,True
